playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8469461,2008,Pascal Leclaire,CBJ,G,all,12,40420.0,28.34,43.0,579.0,19.69,17.0,60.27,45.0,280.46,324.0,8.79,11.0,159.56,155.0,124.04,162.0,26.8,324.0,81.0,24.0,10.47,9.61,8.25,18.0,12.0,13.0,150.0,0.0,0.0
8469461,2008,Pascal Leclaire,CBJ,G,5on5,12,29271.0,15.56,27.0,383.0,11.53,11.0,41.97,32.0,181.81,207.0,6.4,9.0,102.46,92.0,81.78,109.0,15.27,216.0,52.0,8.0,6.89,6.38,2.29,12.0,9.0,6.0,107.0,0.0,0.0
8469461,2008,Pascal Leclaire,CBJ,G,4on5,12,4966.0,6.45,9.0,128.0,5.45,2.0,12.7,10.0,61.68,68.0,0.27,0.0,40.91,42.0,22.73,29.0,6.26,73.0,17.0,4.0,2.31,1.8,2.34,3.0,3.0,3.0,34.0,0.0,0.0
8469461,2008,Pascal Leclaire,CBJ,G,5on4,12,4716.0,1.26,2.0,25.0,0.69,1.0,1.59,1.0,13.68,18.0,1.94,1.0,4.11,4.0,12.08,14.0,1.22,17.0,4.0,1.0,0.48,0.57,0.21,1.0,0.0,1.0,3.0,0.0,0.0
8459140,2008,Nikolai Khabibulin,CHI,G,other,42,5115.0,10.16,8.0,134.0,5.26,3.0,12.12,10.0,66.58,84.0,1.67,0.0,38.09,36.0,25.64,40.0,9.22,62.0,29.0,11.0,2.07,3.46,4.62,2.0,1.0,5.0,32.0,2.0,1.0
8459140,2008,Nikolai Khabibulin,CHI,G,all,42,146746.0,104.16,96.0,1928.0,71.89,71.0,224.14,210.0,1038.73,1192.0,36.7,29.0,570.86,430.0,432.73,670.0,100.3,1127.0,296.0,94.0,36.98,35.37,31.8,35.0,29.0,32.0,411.0,8.0,4.0
8459140,2008,Nikolai Khabibulin,CHI,G,5on5,42,112449.0,66.28,59.0,1376.0,49.22,48.0,172.35,154.0,760.2,864.0,28.42,19.0,414.94,296.0,320.65,514.0,64.63,841.0,203.0,53.0,27.37,24.16,14.74,21.0,24.0,14.0,279.0,4.0,2.0
8459140,2008,Nikolai Khabibulin,CHI,G,4on5,42,13678.0,24.14,26.0,360.0,15.61,19.0,35.08,41.0,175.94,204.0,0.75,0.0,106.73,90.0,58.16,81.0,22.87,182.0,53.0,28.0,5.84,6.49,11.81,10.0,3.0,13.0,97.0,2.0,1.0
8459140,2008,Nikolai Khabibulin,CHI,G,5on4,42,15504.0,3.25,3.0,54.0,1.65,1.0,4.13,5.0,33.58,38.0,5.76,10.0,10.19,7.0,27.19,33.0,3.24,40.0,11.0,1.0,1.61,1.26,0.38,2.0,1.0,0.0,2.0,0.0,0.0
8468011,2008,Ryan Miller,BUF,G,other,59,7526.0,17.84,18.0,251.0,10.11,15.0,25.12,18.0,126.98,141.0,2.86,3.0,75.04,87.0,44.4,47.0,16.63,115.0,58.0,15.0,4.46,7.35,6.03,6.0,4.0,8.0,63.0,0.0,0.0
8468011,2008,Ryan Miller,BUF,G,all,59,202395.0,139.72,145.0,3198.0,115.44,87.0,393.65,369.0,1719.59,1773.0,51.88,54.0,983.77,790.0,745.32,1004.0,134.35,1911.0,433.0,105.0,53.23,51.77,34.72,58.0,49.0,38.0,749.0,4.0,2.0
8468011,2008,Ryan Miller,BUF,G,5on5,59,154174.0,87.49,92.0,2330.0,77.54,53.0,301.49,299.0,1259.21,1285.0,37.64,39.0,707.24,522.0,563.47,776.0,85.29,1446.0,280.0,55.0,39.55,32.89,15.05,45.0,33.0,14.0,549.0,4.0,2.0
8468011,2008,Ryan Miller,BUF,G,4on5,59,19183.0,30.78,33.0,536.0,25.67,17.0,60.99,46.0,290.26,296.0,0.84,2.0,187.28,167.0,102.58,142.0,28.85,301.0,83.0,33.0,7.46,10.11,13.22,6.0,11.0,16.0,119.0,0.0,0.0
8468011,2008,Ryan Miller,BUF,G,5on4,59,21512.0,3.08,2.0,67.0,1.76,1.0,4.48,5.0,36.61,45.0,10.36,10.0,11.13,12.0,31.58,34.0,3.06,41.0,12.0,1.0,1.44,1.42,0.22,1.0,1.0,0.0,13.0,0.0,0.0
8460806,2008,Dwayne Roloson,EDM,G,other,63,8576.0,18.04,20.0,239.0,10.01,19.0,27.43,21.0,132.36,140.0,2.72,2.0,76.78,71.0,48.44,57.0,16.48,122.0,51.0,17.0,5.01,6.71,6.32,8.0,7.0,5.0,49.0,0.0,0.0
8460806,2008,Dwayne Roloson,EDM,G,all,63,215511.0,169.45,166.0,3448.0,126.47,140.0,426.84,467.0,1859.57,1953.0,49.58,50.0,1053.0,888.0,783.64,940.0,163.01,2033.0,488.0,143.0,63.1,59.67,46.69,60.0,63.0,43.0,784.0,10.0,5.0
8460806,2008,Dwayne Roloson,EDM,G,5on5,63,160785.0,108.39,102.0,2519.0,84.55,86.0,321.97,361.0,1346.1,1414.0,36.97,37.0,746.31,623.0,584.86,702.0,105.27,1503.0,349.0,70.0,47.28,42.34,18.77,38.0,46.0,18.0,597.0,8.0,4.0
8460806,2008,Dwayne Roloson,EDM,G,4on5,63,21828.0,37.38,37.0,612.0,29.54,28.0,70.9,82.0,333.92,347.0,1.25,3.0,215.84,183.0,116.15,142.0,35.83,364.0,75.0,46.0,9.4,9.04,18.94,10.0,8.0,19.0,127.0,2.0,1.0
8460806,2008,Dwayne Roloson,EDM,G,5on4,63,24322.0,5.52,6.0,75.0,2.37,6.0,6.53,3.0,47.2,50.0,8.62,8.0,14.07,11.0,34.19,39.0,5.29,42.0,13.0,10.0,1.29,1.57,2.66,3.0,2.0,1.0,10.0,0.0,0.0
8473972,2008,Jonas Hiller,ANA,G,other,46,4664.0,12.01,7.0,148.0,6.63,4.0,16.63,21.0,85.12,86.0,1.82,2.0,49.09,42.0,30.78,42.0,10.58,73.0,31.0,15.0,2.52,3.83,5.67,1.0,3.0,3.0,29.0,0.0,0.0
8473972,2008,Jonas Hiller,ANA,G,all,46,148823.0,108.72,99.0,2128.0,84.59,86.0,263.29,253.0,1191.49,1217.0,40.54,40.0,685.47,537.0,502.93,704.0,102.24,1298.0,327.0,92.0,38.12,39.25,31.34,27.0,39.0,33.0,411.0,0.0,0.0
8473972,2008,Jonas Hiller,ANA,G,5on5,46,113856.0,62.79,56.0,1472.0,52.87,59.0,189.69,181.0,821.97,834.0,29.74,28.0,463.1,348.0,364.55,516.0,61.41,938.0,207.0,38.0,28.08,24.39,10.32,17.0,28.0,11.0,289.0,0.0,0.0
8473972,2008,Jonas Hiller,ANA,G,4on5,46,16972.0,31.13,32.0,463.0,23.75,23.0,53.1,49.0,256.15,269.0,0.93,2.0,164.57,142.0,85.94,118.0,27.52,257.0,81.0,36.0,6.65,9.82,14.67,7.0,8.0,17.0,89.0,0.0,0.0
8473972,2008,Jonas Hiller,ANA,G,5on4,46,13331.0,2.39,4.0,41.0,1.22,0.0,3.49,2.0,25.97,26.0,7.94,8.0,7.79,4.0,20.54,26.0,2.37,29.0,6.0,3.0,0.83,0.87,0.69,2.0,0.0,2.0,3.0,0.0,0.0
8462152,2008,Chris Mason,STL,G,other,57,7792.0,12.95,7.0,199.0,8.18,6.0,20.49,19.0,104.55,102.0,2.74,1.0,63.42,73.0,38.65,46.0,11.04,98.0,35.0,19.0,3.41,3.96,5.59,3.0,1.0,3.0,47.0,0.0,0.0
8462152,2008,Chris Mason,STL,G,all,57,192894.0,130.18,129.0,2925.0,104.93,93.0,341.84,316.0,1520.03,1544.0,46.83,35.0,872.67,785.0,645.14,836.0,124.95,1703.0,390.0,110.0,51.72,44.87,33.6,52.0,39.0,38.0,722.0,0.0,0.0
8462152,2008,Chris Mason,STL,G,5on5,57,144390.0,82.75,78.0,2065.0,68.58,65.0,256.36,240.0,1088.12,1092.0,34.42,29.0,608.54,532.0,475.16,614.0,80.87,1247.0,261.0,54.0,38.18,30.07,14.5,34.0,29.0,15.0,503.0,0.0,0.0
8462152,2008,Chris Mason,STL,G,4on5,57,21312.0,30.95,37.0,585.0,26.52,21.0,59.79,56.0,289.67,309.0,1.1,1.0,188.95,166.0,102.13,143.0,29.54,314.0,84.0,34.0,8.72,9.5,12.73,12.0,8.0,17.0,153.0,0.0,0.0
8462152,2008,Chris Mason,STL,G,5on4,57,19400.0,3.3,5.0,69.0,1.57,1.0,4.64,1.0,35.54,38.0,8.27,4.0,10.78,14.0,27.99,30.0,3.27,39.0,10.0,3.0,1.18,1.34,0.78,1.0,1.0,3.0,17.0,0.0,0.0
8467913,2008,Alex Auld,OTT,G,other,43,4624.0,6.77,6.0,149.0,4.29,8.0,14.43,13.0,64.19,64.0,2.07,0.0,35.38,35.0,27.51,35.0,6.22,71.0,19.0,8.0,2.31,2.26,2.2,4.0,1.0,1.0,51.0,0.0,0.0
8467913,2008,Alex Auld,OTT,G,all,43,150866.0,103.97,102.0,2201.0,75.12,81.0,249.74,221.0,1099.7,1168.0,35.72,34.0,613.33,506.0,467.13,665.0,99.49,1223.0,298.0,93.0,37.36,35.7,30.91,40.0,33.0,29.0,587.0,2.0,2.0
8467913,2008,Alex Auld,OTT,G,5on5,43,114623.0,66.19,66.0,1602.0,51.61,60.0,189.7,163.0,803.96,850.0,26.63,28.0,447.29,362.0,352.41,499.0,64.63,926.0,203.0,51.0,28.16,24.31,13.72,31.0,21.0,14.0,422.0,2.0,1.0
8467913,2008,Alex Auld,OTT,G,4on5,43,16388.0,27.69,26.0,397.0,17.53,13.0,41.87,43.0,202.35,219.0,1.2,0.0,120.88,96.0,64.46,108.0,25.39,201.0,60.0,31.0,6.22,7.24,14.23,4.0,8.0,14.0,105.0,0.0,0.0
8467913,2008,Alex Auld,OTT,G,5on4,43,15231.0,2.6,3.0,46.0,1.22,0.0,2.9,1.0,24.59,30.0,5.82,6.0,7.07,10.0,21.66,23.0,2.6,23.0,13.0,2.0,0.53,1.61,0.45,1.0,2.0,0.0,8.0,0.0,1.0
8468038,2008,Michael Leighton,CAR,G,other,19,3693.0,4.57,3.0,76.0,2.88,5.0,9.45,8.0,43.25,42.0,1.16,1.0,24.35,23.0,18.34,23.0,4.34,42.0,16.0,4.0,1.4,1.92,1.26,1.0,2.0,0.0,14.0,0.0,0.0
8468038,2008,Michael Leighton,CAR,G,all,19,61731.0,48.0,50.0,970.0,35.84,53.0,116.03,95.0,517.44,507.0,17.25,9.0,292.16,233.0,222.82,290.0,46.57,558.0,126.0,51.0,16.51,15.47,16.02,14.0,15.0,21.0,235.0,4.0,2.0
8468038,2008,Michael Leighton,CAR,G,5on5,19,44815.0,31.19,33.0,684.0,23.73,36.0,84.78,72.0,365.04,360.0,12.31,6.0,203.27,158.0,159.81,208.0,30.29,400.0,85.0,32.0,12.04,10.41,8.74,12.0,8.0,13.0,167.0,2.0,1.0
8468038,2008,Michael Leighton,CAR,G,4on5,19,6470.0,11.17,12.0,186.0,8.59,11.0,19.84,12.0,93.86,87.0,0.25,0.0,60.28,51.0,33.01,46.0,10.88,100.0,22.0,14.0,2.65,2.76,5.76,1.0,4.0,7.0,50.0,2.0,1.0
8468038,2008,Michael Leighton,CAR,G,5on4,19,6753.0,1.07,2.0,24.0,0.64,1.0,1.96,3.0,15.29,18.0,3.54,2.0,4.25,1.0,11.66,13.0,1.06,16.0,3.0,1.0,0.43,0.38,0.26,0.0,1.0,1.0,4.0,0.0,0.0
8469658,2008,Cristobal Huet,CHI,G,other,41,3954.0,6.83,7.0,103.0,4.23,1.0,11.48,10.0,59.76,61.0,1.39,1.0,33.74,30.0,24.06,37.0,6.59,60.0,19.0,6.0,2.4,2.23,2.19,3.0,2.0,2.0,18.0,0.0,0.0
8469658,2008,Cristobal Huet,CHI,G,all,41,139858.0,97.09,99.0,1861.0,74.14,58.0,224.67,209.0,1046.78,1082.0,38.06,36.0,581.19,456.0,431.28,602.0,94.16,1047.0,318.0,82.0,31.84,38.47,26.8,26.0,46.0,27.0,414.0,2.0,1.0
8469658,2008,Cristobal Huet,CHI,G,5on5,41,106662.0,62.36,63.0,1293.0,48.49,40.0,163.19,140.0,731.96,752.0,29.36,26.0,400.84,313.0,308.32,439.0,60.72,743.0,219.0,46.0,22.54,26.93,12.9,16.0,37.0,10.0,285.0,2.0,1.0
8469658,2008,Cristobal Huet,CHI,G,4on5,41,14194.0,25.09,27.0,416.0,19.97,15.0,45.43,52.0,219.92,234.0,0.68,2.0,136.41,109.0,72.89,96.0,24.05,209.0,71.0,28.0,5.87,8.13,11.08,6.0,6.0,15.0,108.0,0.0,0.0
8469658,2008,Cristobal Huet,CHI,G,5on4,41,15048.0,2.81,2.0,49.0,1.46,2.0,4.57,7.0,35.15,35.0,6.63,7.0,10.2,4.0,26.02,30.0,2.8,35.0,9.0,2.0,1.01,1.18,0.62,1.0,1.0,0.0,3.0,0.0,0.0
8473575,2008,Semyon Varlamov,WSH,G,other,6,1231.0,1.26,2.0,27.0,0.72,1.0,2.53,3.0,11.8,10.0,0.59,0.0,6.59,4.0,5.59,7.0,1.25,14.0,3.0,1.0,0.51,0.4,0.34,2.0,0.0,0.0,9.0,0.0,0.0
8473575,2008,Semyon Varlamov,WSH,G,all,6,19713.0,15.96,13.0,276.0,11.51,12.0,34.2,39.0,156.85,159.0,5.61,4.0,84.27,68.0,62.51,76.0,15.55,153.0,49.0,13.0,5.06,6.35,4.56,4.0,5.0,4.0,61.0,2.0,1.0
8473575,2008,Semyon Varlamov,WSH,G,5on5,6,14315.0,10.13,8.0,189.0,7.86,5.0,25.16,27.0,111.61,113.0,4.23,3.0,59.91,49.0,44.67,59.0,9.93,107.0,40.0,5.0,3.71,5.17,1.25,2.0,5.0,1.0,37.0,0.0,0.0
8473575,2008,Semyon Varlamov,WSH,G,4on5,6,2494.0,3.91,3.0,54.0,2.7,5.0,5.9,9.0,28.65,31.0,0.1,1.0,16.49,13.0,9.15,7.0,3.77,29.0,4.0,6.0,0.78,0.5,2.63,0.0,0.0,3.0,15.0,0.0,0.0
8473575,2008,Semyon Varlamov,WSH,G,5on4,6,1673.0,0.67,0.0,6.0,0.22,1.0,0.61,0.0,4.79,5.0,0.69,0.0,1.27,2.0,3.1,3.0,0.6,3.0,2.0,1.0,0.05,0.28,0.33,0.0,0.0,0.0,0.0,2.0,1.0
8470320,2008,Cam Ward,CAR,G,other,68,8494.0,15.98,11.0,206.0,7.67,12.0,21.21,21.0,107.84,107.0,3.64,3.0,60.95,53.0,41.15,58.0,13.94,105.0,34.0,18.0,3.77,4.24,7.97,1.0,3.0,7.0,49.0,0.0,0.0
8470320,2008,Cam Ward,CAR,G,all,68,234483.0,178.45,160.0,3642.0,130.49,163.0,430.13,369.0,1886.55,1901.0,66.83,61.0,1041.35,848.0,790.21,1080.0,171.34,2048.0,473.0,165.0,62.47,58.13,57.85,53.0,55.0,52.0,956.0,4.0,2.0
8470320,2008,Cam Ward,CAR,G,5on5,68,179149.0,117.06,106.0,2717.0,91.08,112.0,333.26,285.0,1399.12,1411.0,50.45,46.0,768.17,624.0,596.0,814.0,113.7,1569.0,330.0,98.0,48.19,40.52,28.35,42.0,41.0,23.0,720.0,2.0,1.0
8470320,2008,Cam Ward,CAR,G,4on5,68,20098.0,39.41,38.0,610.0,28.74,36.0,66.67,53.0,315.91,318.0,1.22,2.0,192.89,156.0,104.14,153.0,37.79,311.0,86.0,45.0,8.69,10.14,20.59,9.0,9.0,20.0,168.0,2.0,1.0
8470320,2008,Cam Ward,CAR,G,5on4,68,26742.0,5.94,5.0,106.0,2.93,3.0,8.64,9.0,62.25,64.0,11.49,10.0,18.67,14.0,48.12,55.0,5.86,61.0,23.0,4.0,1.77,3.23,0.93,1.0,2.0,2.0,18.0,0.0,0.0
8462044,2008,Jean-Sebastien Giguere,ANA,G,other,46,4972.0,9.36,13.0,109.0,4.51,4.0,12.12,11.0,63.47,70.0,1.65,2.0,38.33,32.0,23.83,31.0,9.11,63.0,22.0,10.0,2.43,2.9,4.02,6.0,1.0,6.0,14.0,0.0,0.0
8462044,2008,Jean-Sebastien Giguere,ANA,G,all,46,147109.0,109.46,127.0,2139.0,83.39,83.0,269.87,229.0,1206.7,1274.0,34.88,27.0,696.02,593.0,500.38,682.0,106.15,1365.0,295.0,91.0,41.09,34.92,33.45,55.0,30.0,42.0,388.0,4.0,2.0
8462044,2008,Jean-Sebastien Giguere,ANA,G,5on5,46,109761.0,64.27,75.0,1492.0,53.43,54.0,198.17,165.0,843.59,892.0,25.06,19.0,473.93,409.0,364.26,492.0,62.54,985.0,192.0,41.0,30.68,22.71,10.89,41.0,20.0,14.0,274.0,2.0,1.0
8462044,2008,Jean-Sebastien Giguere,ANA,G,4on5,46,18401.0,33.51,35.0,492.0,24.22,24.0,56.43,52.0,275.34,284.0,0.94,1.0,176.05,148.0,94.32,137.0,32.31,295.0,71.0,38.0,7.37,8.09,18.05,6.0,8.0,21.0,88.0,2.0,1.0
8462044,2008,Jean-Sebastien Giguere,ANA,G,5on4,46,13975.0,2.08,2.0,42.0,1.13,1.0,2.89,1.0,23.15,26.0,7.21,5.0,6.81,4.0,17.45,22.0,1.96,20.0,9.0,2.0,0.48,1.11,0.49,0.0,1.0,1.0,11.0,0.0,0.0
8469675,2008,Martin Gerber,TOR,G,other,26,2765.0,4.16,4.0,80.0,2.99,1.0,8.0,7.0,38.66,40.0,1.04,0.0,23.05,22.0,14.36,19.0,3.78,39.0,12.0,5.0,0.98,1.55,1.63,2.0,1.0,1.0,24.0,0.0,0.0
8469675,2008,Martin Gerber,TOR,G,all,26,92680.0,76.75,78.0,1539.0,55.56,35.0,178.04,131.0,812.98,799.0,23.66,21.0,455.51,431.0,346.31,435.0,74.26,865.0,199.0,76.0,24.67,24.56,27.51,26.0,23.0,29.0,399.0,16.0,4.0
8469675,2008,Martin Gerber,TOR,G,5on5,26,70659.0,49.71,54.0,1153.0,40.28,25.0,141.17,101.0,617.54,605.0,17.41,17.0,344.16,321.0,266.11,335.0,48.46,671.0,149.0,41.0,20.25,18.26,11.2,23.0,18.0,13.0,292.0,14.0,3.0
8469675,2008,Martin Gerber,TOR,G,4on5,26,9519.0,20.81,18.0,264.0,11.27,7.0,26.11,20.0,133.75,123.0,0.76,0.0,82.0,84.0,42.65,56.0,19.96,128.0,31.0,28.0,2.86,3.75,14.2,1.0,3.0,14.0,77.0,2.0,1.0
8469675,2008,Martin Gerber,TOR,G,5on4,26,9737.0,2.06,2.0,42.0,1.02,2.0,2.76,3.0,23.04,31.0,4.45,4.0,6.3,4.0,23.19,25.0,2.06,27.0,7.0,2.0,0.58,0.99,0.5,0.0,1.0,1.0,6.0,0.0,0.0
8470657,2008,Jimmy Howard,DET,G,other,1,98.0,0.06,1.0,1.0,0.03,0.0,0.14,0.0,0.74,1.0,0.0,0.0,0.34,0.0,0.4,0.0,0.06,1.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8470657,2008,Jimmy Howard,DET,G,all,1,3516.0,2.18,4.0,46.0,1.77,1.0,6.05,4.0,27.21,28.0,1.06,0.0,15.53,15.0,11.59,13.0,2.15,26.0,12.0,0.0,0.75,1.43,0.0,2.0,2.0,0.0,8.0,0.0,0.0
8470657,2008,Jimmy Howard,DET,G,5on5,1,2659.0,1.46,2.0,37.0,1.31,1.0,4.94,3.0,21.13,21.0,0.78,0.0,11.72,12.0,8.92,10.0,1.44,22.0,7.0,0.0,0.55,0.9,0.0,1.0,1.0,0.0,8.0,0.0,0.0
8470657,2008,Jimmy Howard,DET,G,4on5,1,234.0,0.62,1.0,7.0,0.41,0.0,0.82,0.0,4.57,5.0,0.05,0.0,3.24,3.0,1.73,3.0,0.6,2.0,5.0,0.0,0.1,0.53,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8470657,2008,Jimmy Howard,DET,G,5on4,1,525.0,0.04,0.0,1.0,0.02,0.0,0.15,1.0,0.77,1.0,0.23,0.0,0.23,0.0,0.54,0.0,0.04,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8462161,2008,Brent Johnson,WSH,G,other,21,2294.0,4.58,5.0,70.0,3.35,1.0,8.49,9.0,42.65,38.0,0.91,0.0,25.32,20.0,15.92,22.0,4.35,40.0,18.0,2.0,1.4,2.5,0.67,3.0,1.0,1.0,10.0,0.0,0.0
8462161,2008,Brent Johnson,WSH,G,all,21,67869.0,49.2,53.0,1031.0,38.86,30.0,123.38,138.0,551.72,579.0,18.99,16.0,319.78,257.0,230.18,290.0,47.94,597.0,152.0,32.0,18.36,18.8,12.04,26.0,14.0,13.0,250.0,4.0,2.0
8462161,2008,Brent Johnson,WSH,G,5on5,21,51911.0,30.22,30.0,737.0,25.29,23.0,90.28,107.0,385.26,406.0,14.16,14.0,218.51,168.0,167.29,212.0,29.56,426.0,105.0,14.0,13.66,12.79,3.78,19.0,8.0,3.0,192.0,2.0,1.0
8462161,2008,Brent Johnson,WSH,G,4on5,21,6901.0,12.9,15.0,199.0,9.43,6.0,22.45,19.0,108.08,120.0,0.25,0.0,71.05,68.0,35.75,42.0,12.53,118.0,22.0,15.0,2.83,2.69,7.38,3.0,3.0,9.0,44.0,2.0,1.0
8462161,2008,Brent Johnson,WSH,G,5on4,21,6763.0,1.49,3.0,25.0,0.79,0.0,2.17,3.0,15.72,15.0,3.67,2.0,4.9,1.0,11.21,14.0,1.49,13.0,7.0,1.0,0.46,0.82,0.22,1.0,2.0,0.0,4.0,0.0,0.0
8471403,2008,Karri Ramo,T.B,G,other,24,4845.0,9.97,14.0,134.0,5.63,8.0,13.56,11.0,70.91,77.0,0.89,1.0,41.58,48.0,27.03,22.0,9.55,79.0,15.0,11.0,2.19,1.94,5.84,4.0,2.0,8.0,29.0,0.0,0.0
8471403,2008,Karri Ramo,T.B,G,all,24,82314.0,71.55,83.0,1432.0,54.23,56.0,168.49,183.0,763.48,793.0,18.48,14.0,434.63,366.0,321.92,369.0,69.61,822.0,200.0,62.0,24.24,23.66,23.65,21.0,30.0,32.0,348.0,2.0,2.0
8471403,2008,Karri Ramo,T.B,G,5on5,24,60317.0,42.48,47.0,988.0,34.52,34.0,121.88,128.0,525.75,540.0,13.4,8.0,295.24,226.0,230.06,288.0,41.42,571.0,144.0,29.0,17.93,16.81,7.74,15.0,22.0,10.0,244.0,2.0,1.0
8471403,2008,Karri Ramo,T.B,G,4on5,24,9515.0,17.16,21.0,276.0,13.11,13.0,30.49,41.0,146.04,152.0,0.49,0.0,91.63,86.0,48.06,41.0,16.72,151.0,35.0,20.0,3.6,4.08,9.49,2.0,5.0,14.0,70.0,0.0,1.0
8471403,2008,Karri Ramo,T.B,G,5on4,24,7637.0,1.95,1.0,34.0,0.97,1.0,2.54,3.0,20.78,24.0,3.7,5.0,6.18,6.0,16.78,18.0,1.92,21.0,6.0,2.0,0.52,0.83,0.59,0.0,1.0,0.0,5.0,0.0,0.0
8460705,2008,Evgeni Nabokov,S.J,G,other,62,7873.0,16.72,18.0,224.0,8.41,12.0,21.9,27.0,110.66,131.0,3.58,4.0,62.62,53.0,40.52,58.0,15.91,122.0,27.0,21.0,4.61,3.53,8.58,5.0,3.0,10.0,54.0,0.0,0.0
8460705,2008,Evgeni Nabokov,S.J,G,all,62,220886.0,140.76,150.0,3018.0,108.28,127.0,362.8,398.0,1589.83,1663.0,62.56,52.0,890.39,678.0,671.97,885.0,135.29,1764.0,383.0,127.0,51.25,46.72,42.79,52.0,50.0,48.0,744.0,12.0,6.0
8460705,2008,Evgeni Nabokov,S.J,G,5on5,62,170902.0,89.86,95.0,2225.0,74.23,89.0,279.75,307.0,1173.09,1217.0,45.38,42.0,652.16,479.0,508.99,665.0,87.16,1329.0,263.0,70.0,38.96,31.71,19.19,38.0,35.0,22.0,563.0,10.0,5.0
8460705,2008,Evgeni Nabokov,S.J,G,4on5,62,19680.0,29.42,29.0,474.0,23.3,23.0,53.77,60.0,255.53,258.0,1.36,0.0,159.06,137.0,85.48,110.0,27.59,257.0,77.0,32.0,5.94,9.47,14.01,6.0,9.0,14.0,108.0,0.0,0.0
8460705,2008,Evgeni Nabokov,S.J,G,5on4,62,22431.0,3.76,7.0,77.0,1.75,2.0,5.4,4.0,40.66,47.0,11.64,6.0,12.06,6.0,32.25,43.0,3.65,46.0,12.0,4.0,1.36,1.39,1.01,2.0,3.0,2.0,15.0,2.0,1.0
8471750,2008,Ben Bishop,STL,G,other,6,523.0,0.78,1.0,26.0,0.81,0.0,2.37,5.0,11.12,7.0,0.18,0.0,6.6,7.0,5.06,3.0,0.72,14.0,2.0,0.0,0.59,0.19,0.0,1.0,0.0,0.0,10.0,0.0,0.0
8471750,2008,Ben Bishop,STL,G,all,6,14699.0,9.98,12.0,252.0,8.76,11.0,29.02,30.0,125.83,112.0,3.66,1.0,71.97,56.0,53.09,67.0,9.35,138.0,28.0,11.0,4.08,3.27,2.63,4.0,4.0,4.0,75.0,0.0,0.0
8471750,2008,Ben Bishop,STL,G,5on5,6,10737.0,7.37,9.0,169.0,5.7,10.0,20.58,19.0,87.61,80.0,2.43,1.0,48.16,34.0,36.35,48.0,6.9,90.0,21.0,10.0,2.55,2.45,2.37,1.0,4.0,4.0,48.0,0.0,0.0
